sim_time_s,n_search_points,downsample_time_ms,pca_time_ms
0.9486982822418213,30,3.5062350070802495,11.560835991986096
1.020566463470459,30,2.129897999111563,10.788792002131231
1.2292237281799316,30,2.005190006457269,13.202191999880597
1.3170359134674072,30,1.9720169948413968,11.11681800102815
1.4277796745300293,30,2.3698709992459044,15.357413998572156
1.5154452323913574,30,1.8018139962805435,8.217376991524361
1.6461501121520996,30,2.9419280035654083,18.627180994371884
1.7345306873321533,30,2.4711270089028403,9.608577995095402
1.861530065536499,30,3.3790879970183596,18.649170990101993
2.0814619064331055,30,4.328282011556439,21.723361001932062
2.185220718383789,30,4.163158999290317,22.8104129928397
2.2907333374023438,30,4.098498000530526,23.522221003076993
2.430877208709717,30,4.096303004189394,22.033239001757465
2.622709274291992,30,3.4162230003857985,10.988396999891847
2.7587225437164307,30,5.076191999251023,29.31495101074688
2.8509631156921387,30,3.801724989898503,10.917381005128846
3.180567502975464,30,3.6003810091642663,22.05411100294441
3.3479740619659424,30,4.025368994916789,19.221192007535137
3.4492762088775635,30,2.52763599564787,10.172235997742973
3.651895523071289,30,3.761631000088528,19.283298010122962
3.9498438835144043,30,4.2053029901580885,19.689284003106877
4.26296067237854,30,5.554741990636103,20.449338990147226
4.456670761108398,30,6.497004986158572,22.26761200290639
4.669041872024536,30,12.111101998016238,19.951102003687993
4.781497240066528,30,4.46689200180117,25.360055995406583
4.94604754447937,30,4.191710002487525,17.79611798701808
5.252692937850952,30,4.1665720054879785,13.63682399096433
5.4105753898620605,30,11.810554002295248,47.28767399501521
5.531998634338379,30,2.7654239966068417,8.364257999346592
5.6536641120910645,30,4.94585299747996,10.869252000702545
5.77975869178772,30,3.9527259941678494,19.39739999943413
5.966658115386963,30,5.263915998511948,20.97431600850541
6.065369129180908,30,3.5863070079358295,18.868205006583594
6.246180534362793,30,2.6490129966987297,11.800366992247291
6.3711159229278564,30,3.5638060071505606,22.14497899694834
6.54700779914856,30,2.6945340068778023,13.466288000927307
6.648531198501587,30,2.7705259999493137,11.434651998570189
6.982707500457764,30,5.784592009149492,20.175413999822922
7.085029602050781,30,3.2294359989464283,19.900874991435558
7.19995903968811,30,3.6285919923102483,20.134456994128413
7.660632848739624,30,2.9647959891008213,8.920154999941587
7.770051717758179,30,2.522970986319706,10.24598500225693
7.9684789180755615,30,3.442314002313651,10.895490006078035
8.111531734466553,30,3.539808007190004,21.409746012068354
8.222044467926025,30,3.8413250003941357,19.378110009711236
8.334394931793213,30,6.381637998856604,15.372217007097788
8.495222330093384,30,2.918582991696894,10.683486994821578
8.635141849517822,30,3.86606999381911,23.86510299402289
8.738776683807373,30,2.864852998754941,11.259735998464748
8.855554580688477,30,2.9797879979014397,12.581179005792364
8.948951244354248,30,3.082798997638747,14.018369998666458
9.026657581329346,30,3.3639449975453317,11.378518000128679
9.17142128944397,30,4.1590610053390265,32.512899007997476
9.281555652618408,30,4.25409700255841,23.132649992476217
9.551991939544678,30,4.4977439974900335,23.52347900159657
9.752036333084106,30,3.88851499883458,20.02501300012227
9.867974042892456,30,3.519174992106855,18.871635998948477
9.99721646308899,30,3.502998995827511,26.845362997846678
10.084703922271729,30,2.861633009160869,10.130723007023335
10.216781377792358,30,3.6938539997208863,20.622007999918424
10.675038814544678,30,3.033546992810443,20.0775030098157
10.818737030029297,30,3.475435994914733,23.898205006844364
10.97358775138855,30,2.675138006452471,11.416013003326952
11.20170283317566,30,3.5187909961678088,18.003051009145565
11.324020862579346,30,3.211817005649209,19.245768009568565
11.52796721458435,30,3.5574719950091094,25.05741300410591
11.659464836120605,30,4.468946004635654,26.29006800998468
11.767314195632935,30,3.525300999172032,20.252661997801624
11.863588333129883,30,2.8072970017092302,10.283775001880713
12.024322748184204,30,4.996617004508153,42.96474299917463
12.177270650863647,30,2.66289000865072,11.709449987392873
12.300858497619629,30,4.0576679894002154,21.634586999425665
12.617795705795288,30,3.933353000320494,23.470702988561243
12.747827053070068,30,3.80433899408672,20.788923997315578
12.859316110610962,30,3.755962010473013,22.00357199762948
13.280498743057251,30,4.609498995705508,12.682510001468472
13.384161710739136,30,2.3336849990300834,7.9903570003807545
13.469189405441284,30,2.941450002253987,11.622837002505548
13.602277040481567,30,4.4882179936394095,21.200403993134387
14.100148916244507,30,4.261059002601542,20.240835001459345
14.299348831176758,30,4.353319993242621,12.559912007418461
14.515625476837158,30,4.360639009973966,18.048939993605018
14.608097791671753,30,3.4970540000358596,28.002399994875304
14.729180812835693,30,3.570408996893093,21.796184999402612
14.839078426361084,30,3.9923150034155697,20.592932996805757
14.921130418777466,30,3.5966120049124584,20.097390995942988
15.043962240219116,30,2.89565599814523,10.831715000676923
15.147056341171265,30,3.0262799991760403,11.811913995188661
15.285422801971436,30,4.127759995753877,21.556489999056794
15.480544805526733,30,5.553379000048153,22.94156700372696
15.58001446723938,30,4.610363001120277,19.517920998623595
15.674988985061646,30,3.086861004703678,13.885341992136091
15.858468770980835,30,5.187269998714328,15.484000003198162
15.983580827713013,30,3.9993270038394257,19.90593499795068
16.09380340576172,30,3.6748810089193285,31.434453994734213
16.210944414138794,30,3.8146500010043383,25.941296000382863
16.319294929504395,30,2.727161001530476,10.309531004168093
16.43191623687744,30,2.829325996572152,13.618881988804787
16.51454782485962,30,2.8655070054810494,11.020790989277884
16.675947427749634,30,4.7371219989145175,27.433151000877842
16.970269203186035,30,4.496667999774218,17.682448000414297
17.072227716445923,30,3.5310459934407845,18.176116005633958
17.239149570465088,30,3.8500660011777654,24.208784001530148
17.34887409210205,30,3.4699780080700293,25.155979994451627
17.501298427581787,30,3.520496000419371,17.248049000045285
17.591851949691772,30,3.084705997025594,23.77541000896599
17.70380711555481,30,2.9234859975986183,12.646028000744991
17.923361778259277,30,3.7705540016759187,23.677827994106337
18.018780946731567,30,2.71234598767478,13.906849999330007
18.17451024055481,30,3.683388000354171,34.91813900473062
18.37237048149109,30,3.7224410043563694,21.91974599554669
18.508975982666016,30,4.398281002067961,33.06093699939083
18.770906925201416,30,3.633554995758459,24.78433800570201
18.895415544509888,30,3.5897490015486255,23.009550001006573
19.078465938568115,30,4.065140994498506,26.11572299792897
19.22572088241577,30,4.000072993221693,24.384405987802893
19.338602542877197,30,6.223097996553406,26.49462700355798
19.533164739608765,30,4.7729790094308555,24.630976011394523
19.648470640182495,30,4.170136991888285,27.51243500097189
19.762357234954834,30,5.431606012280099,25.33891198982019
19.980655670166016,30,4.545351999695413,27.908935997402295
20.181097507476807,30,5.016609007725492,15.163500007474795
20.270657777786255,30,3.1508979882346466,14.694686004077084
20.415452003479004,30,5.641823998303153,37.54583900445141
20.607792139053345,30,5.504727989318781,27.53606300393585
20.713307857513428,30,5.291442008456215,26.398085989058018
21.00781011581421,30,4.81696700444445,19.807489996310323
21.107689142227173,30,3.884366000420414,19.85931298986543
21.267967224121094,30,5.446448005386628,58.799318998353556
21.399765253067017,30,4.656650009565055,15.594749987940304
21.638235330581665,30,8.284106996143237,34.17281500878744
21.750776052474976,30,7.288369990419596,29.680442006792873
22.01566791534424,30,4.527427008724771,15.93563798815012
22.158211708068848,30,4.763602002640255,22.80244200665038
22.249014139175415,30,4.596546001266688,23.949569993419573
22.345515727996826,30,6.011634002788924,21.377469005528837
22.503423929214478,30,8.376747005968355,35.337345994776115
22.72133207321167,30,7.683606003411114,44.94379900279455
22.93323540687561,30,9.499462001258507,47.471827012486756
23.111891746520996,30,9.56847399356775,34.942285987199284
23.249212980270386,30,7.940091003547423,34.02883099624887
23.42933464050293,30,8.345523005118594,35.656213003676385
23.55945611000061,30,9.710810001706704,38.361188999260776
23.750577211380005,30,10.871099002542906,38.477465001051314
23.95180058479309,30,10.23331400938332,32.494225990376435
24.187850952148438,30,10.438378987601027,33.266543003264815
24.361220598220825,30,15.055240000947379,32.57432700775098
24.474028825759888,30,8.48014501389116,34.10930099198595
24.661648273468018,30,9.840163998887874,45.48262899334077
24.885098218917847,30,16.476919990964234,36.00769699551165
25.066625833511353,30,10.2310850052163,40.46835999179166
25.464125871658325,30,13.9168379973853,21.71796400216408
25.569519758224487,30,8.9383999875281,28.657932998612523
25.673494577407837,30,9.203270994476043,26.523091000854038
25.81090211868286,30,12.718521000351757,39.30449600738939
25.998695611953735,30,13.988869992317632,39.02933500648942
26.2312970161438,30,23.16774100472685,40.685252999537624
26.71676468849182,30,30.671778993564658,61.82378000812605
26.941024780273438,30,11.538487000507303,27.95735299878288
27.18401861190796,30,21.948145993519574,56.99950200505555
27.635595560073853,30,18.25761399231851,35.89526801079046
27.810776233673096,30,30.607291002525017,60.44200999895111
28.235471963882446,30,27.525830009835772,57.93846100277733
28.65985894203186,30,35.741184008657,51.19047900370788
28.922667503356934,30,21.392281996668316,36.644346997491084
29.263277053833008,30,26.52516998932697,43.45035299775191
29.48117733001709,30,18.402126006549224,54.456357000162825
29.727283716201782,30,23.379653008305468,63.313017002656125
29.980631828308105,30,29.269499995280057,32.81588898971677
30.47834062576294,30,28.869314992334694,52.546773993526585
30.785887241363525,30,24.38324599643238,51.69363599270582
31.2786602973938,30,31.88317400054075,53.90301899751648
31.769834280014038,30,45.897782998508774,71.89513099729083
32.14257526397705,30,18.172998999943957,36.908833993948065
32.42774248123169,30,17.689397995127365,35.7223439932568
32.65583157539368,30,26.811989999259822,45.82932799530681
32.86328911781311,30,20.92458598781377,40.3484629932791
33.05171990394592,30,19.971072993939742,41.47590599313844
33.379966259002686,30,18.42149299045559,38.08188100811094
33.770225524902344,30,17.097595991799608,42.13024700584356
33.97848105430603,30,31.448979993001558,37.76262600149494
34.28520607948303,30,16.439829996670596,41.75886799930595
34.48984217643738,30,17.874381999718025,40.297625004313886
34.66346263885498,30,14.525666992994957,34.92465300951153
34.893024921417236,30,20.424035014002584,39.103710994822904
35.107057332992554,30,19.81678299489431,34.64209799130913
35.29205799102783,30,14.077561005251482,46.90502100856975
35.64477014541626,30,22.528007000801153,44.70898301224224
35.90478539466858,30,18.58215799438767,26.255720993503928
36.12541103363037,30,19.566787988878787,34.81458300666418
36.443500995635986,30,27.429327994468622,49.17383300198708
36.63236737251282,30,19.09190000151284,31.267387996194884
36.9691002368927,30,24.71035700000357,39.017631992464885
37.19556427001953,30,38.16932400513906,51.607919987873174
37.47921538352966,30,29.5172280020779,76.09318499453366
37.9066526889801,30,19.54537299752701,41.68282299360726
38.09688925743103,30,15.503407994401641,29.01513899269048
38.37391448020935,30,22.110428995802067,51.35307899035979
38.67159366607666,30,20.43614898866508,47.7901410049526
39.071368932724,30,14.0457450033864,29.655089994776063
39.250725507736206,30,15.266635004081763,38.23351499158889
39.48308825492859,30,18.650857004104182,47.85855799855199
39.73116707801819,30,12.341501002083533,27.10710300016217
39.961533308029175,30,22.664281001198106,32.7953539963346
40.198044538497925,30,21.17020399600733,50.60556999524124
40.558539390563965,30,15.79322099860292,40.63314800441731
41.018874645233154,30,23.59835799143184,61.21946898929309
41.492552042007446,30,15.872278992901556,38.71923800033983
41.721396684646606,30,22.23289999528788,55.43992400635034
42.15641665458679,30,27.72837800148409,49.139031005324796
42.4841513633728,30,10.22894200286828,24.030182001297362
42.73326277732849,30,24.00649899209384,52.075881001655944
42.999085426330566,30,14.21197499439586,28.31324000726454
43.4082088470459,30,42.273718005162664,52.237117997719906
43.90004849433899,30,22.326843987684697,66.53418100904673
44.161391735076904,30,19.335186007083394,59.19741000980139
44.6214497089386,30,33.23672500846442,49.65943799470551
44.96505045890808,30,18.504079009289853,26.113390005775727
45.194767475128174,30,17.483782008639537,42.09317899949383
45.651201486587524,30,11.981303003267385,22.914409011718817
45.877803564071655,30,17.64022500719875,46.56295699533075
46.20144557952881,30,21.983933009323664,36.384124992764555
46.63224267959595,30,23.55606699711643,55.555676997755654
46.91923236846924,30,24.523606000002474,37.14697799296118
47.223427295684814,30,18.8096149940975,32.7405669959262
47.47412896156311,30,25.37295999354683,55.307037007878534
47.99238610267639,30,26.382017007563263,61.47947799763642
48.588329792022705,30,19.25050199497491,29.84555601142347
49.041712045669556,30,21.009969990700483,59.42944799608085
49.45306611061096,30,17.214266990777105,34.344379004323855
49.726826429367065,30,19.89731400681194,31.87039800104685
50.01432728767395,30,22.272221991443075,40.22162899491377
50.3795747756958,30,20.429383002920076,42.029949996504
50.69034767150879,30,29.43820200744085,44.43853099655826
50.997748136520386,30,21.054730998002924,36.29348998947535
51.32275462150574,30,13.491563993738964,36.47424100199714
51.673136949539185,30,21.429334999993443,60.41393100167625
52.15876293182373,30,24.4366910046665,51.94958900392521
52.34832310676575,30,21.782093986985274,44.526096011395566
52.55523347854614,30,15.399709998746403,31.03435099183116
52.88283610343933,30,21.055584991700016,32.003725005779415
53.280848264694214,30,37.10684599354863,65.04833399958443
53.65704274177551,30,20.758806000230834,61.94396500359289
54.211753129959106,30,22.20652399410028,26.586359992506914
54.37295699119568,30,22.554824987309985,33.03815999242943
54.59221935272217,30,13.424353004666045,31.99294900696259
54.811161041259766,30,20.230634007020853,44.528669997816905
55.38208842277527,30,13.177742002881132,30.845767993014306
