x,y,z,radius,inclination_deg,roughness,normal_x,normal_y,normal_z
9.1549068580688,-0.12443599663872627,-0.02892477272432329,0.7,2.8835291479415632,0.030846159074270112,-0.02601169388861517,-0.043058900012103885,0.9987338599000197
9.116223019873251,-0.1348811820946342,-0.01849714320826815,0.7,2.8835291479410574,0.03084615907427009,-0.02601169388861517,-0.043058900012103996,0.9987338599000202
9.119141625852674,-0.021270126107910514,-0.05199549533988175,0.7,2.8835291479410574,0.03084615907427011,-0.02601169388861517,-0.043058900012103996,0.9987338599000202
9.106693390527344,0.11456165796824912,0.014775438568698927,0.7,2.8835291479410574,0.03084615907427008,-0.026011693888615198,-0.04305890001210411,0.9987338599000202
8.93892851076025,-0.03840685991842253,-0.007909084806536303,0.7,2.8835291479415632,0.0308461590742701,-0.026011693888615184,-0.04305890001210411,0.9987338599000197
8.82035722280291,0.022042842060799404,-0.053628364195949046,0.7,2.8835291479413105,0.030846159074270102,-0.026011693888615114,-0.04305890001210411,0.99873385990002
9.101299637358641,-0.09534140540289802,0.015596017901780853,0.7,2.8835291479410574,0.030846159074270133,-0.02601169388861517,-0.043058900012103996,0.9987338599000202
8.88024076990331,0.07743775955854255,0.019344223594354996,0.7,2.8835291479413105,0.0308461590742701,-0.026011693888615184,-0.043058900012103885,0.99873385990002
8.95502063705015,0.01719137654187155,0.06999987125988547,0.7,2.8835291479413105,0.030846159074270112,-0.026011693888615198,-0.04305890001210411,0.99873385990002
9.056011526201074,-0.038741120671893406,0.0200314449182124,0.7,2.8835291479415632,0.030846159074270105,-0.026011693888615184,-0.04305890001210433,0.9987338599000197
9.05848230143445,0.12249848900705827,-0.009637638962832821,0.7,2.8835291479410574,0.030846159074270123,-0.026011693888615142,-0.043058900012103885,0.9987338599000202
8.837545775117519,0.020756410868147387,0.01750075294583231,0.7,2.8835291479415632,0.030846159074270112,-0.026011693888615156,-0.04305890001210422,0.9987338599000197
9.153531070787077,0.1381184269062154,-0.028236010713499207,0.7,2.8835291479413105,0.030846159074270105,-0.02601169388861517,-0.043058900012103885,0.99873385990002
8.819522123692051,0.12337396585737108,-0.00947314847578782,0.7,2.883529147941816,0.030846159074270116,-0.02601169388861517,-0.043058900012103773,0.9987338599000195
9.057775540506693,0.020559145943112905,-0.007577564765161404,0.7,2.8835291479413105,0.030846159074270112,-0.026011693888615198,-0.04305890001210411,0.99873385990002
8.880700008779188,-0.037612314388218514,0.020819582033721598,0.7,2.8835291479413105,0.030846159074270116,-0.026011693888615114,-0.043058900012103996,0.99873385990002
8.880995091027902,0.11487289653683204,0.014651528237938584,0.7,2.8835291479410574,0.030846159074270112,-0.026011693888615142,-0.04305890001210411,0.9987338599000202
8.938830714698035,0.020447733878987923,-0.008056466019532757,0.7,2.883529147941184,0.030846159074270105,-0.026011693888615184,-0.04305890001210411,0.9987338599000201
9.056046221436281,0.02037394868784009,0.02032106821832728,0.7,2.8835291479413105,0.030846159074270133,-0.02601169388861524,-0.043058900012103996,0.99873385990002
8.879117454187979,0.023693195721698278,-0.05592260572484867,0.7,2.8835291479413105,0.030846159074270126,-0.026011693888615142,-0.04305890001210411,0.99873385990002
9.059724910368931,0.08316968753547677,-0.05647948037273265,0.7,2.8835291479410574,0.030846159074270123,-0.026011693888615184,-0.043058900012103885,0.9987338599000202
8.997718206402196,-0.03733068763807131,-0.05581037925156221,0.7,2.8835291479410574,0.030846159074270105,-0.02601169388861517,-0.04305890001210422,0.9987338599000202
8.823163065789808,0.08141980497080022,-0.007249171502773842,0.7,2.8835291479410574,0.030846159074270085,-0.026011693888615114,-0.04305890001210422,0.9987338599000202
8.996376784574867,0.07172535769268235,-0.054569040590993954,0.7,2.8835291479413105,0.030846159074270112,-0.026011693888615142,-0.04305890001210422,0.99873385990002
8.99607117974494,-0.03745507904283445,0.022988369233164323,0.7,2.8835291479415632,0.030846159074270116,-0.02601169388861513,-0.043058900012103885,0.9987338599000197
8.997928688913374,0.1218612691959711,-0.009816536803000575,0.7,2.8835291479410574,0.030846159074270105,-0.026011693888615198,-0.043058900012103885,0.9987338599000202
8.88216640738013,-0.03577759350107599,-0.056871182690791014,0.7,2.8835291479413105,0.030846159074270105,-0.026011693888615156,-0.04305890001210433,0.99873385990002
8.82835826502454,-0.09371217940609598,0.016947299342224026,0.7,2.8835291479410574,0.030846159074270112,-0.026011693888615142,-0.043058900012103996,0.9987338599000202
9.057777826622406,0.07916219177569933,-0.007153704527555323,0.7,2.8835291479415632,0.0308461590742701,-0.026011693888615225,-0.04305890001210422,0.9987338599000197
8.938921153904163,-0.09712023073191249,-0.007608221576818623,0.7,2.883529147941184,0.030846159074270095,-0.02601169388861513,-0.04305890001210411,0.9987338599000201
8.830275937766935,-0.09902819246416576,-0.05306490800624114,0.7,2.8835291479415632,0.03084615907427013,-0.02601169388861517,-0.043058900012103885,0.9987338599000197
9.05699577244665,-0.038098365343698225,-0.007609743703858538,0.7,2.8835291479413105,0.030846159074270105,-0.026011693888615156,-0.04305890001210422,0.99873385990002
9.11419251968352,0.12298783991003417,-0.010018315279360618,0.7,2.8835291479414367,0.030846159074270102,-0.026011693888615184,-0.043058900012103885,0.9987338599000198
8.998302829581123,-0.09714147426236502,-0.00814821818390589,0.7,2.8835291479413105,0.030846159074270137,-0.02601169388861521,-0.04305890001210433,0.99873385990002
8.996289499977314,0.11470014482837679,0.014782345793517703,0.7,2.883529147941816,0.030846159074270112,-0.026011693888615142,-0.043058900012103773,0.9987338599000195
8.821686074974354,-0.09791444620626294,-0.006946013306406541,0.7,2.8835291479413105,0.030846159074270116,-0.026011693888615114,-0.043058900012103885,0.99873385990002
8.998400745554578,-0.03840961196441803,-0.00780725744479513,0.7,2.8835291479413105,0.030846159074270112,-0.02601169388861513,-0.04305890001210411,0.99873385990002
8.823154960139645,-0.1345040068167509,-0.017448378696809572,0.7,2.8835291479414367,0.030846159074270126,-0.026011693888615142,-0.043058900012103996,0.9987338599000198
9.102400356128362,-0.040081637189926474,-0.009917398268980566,0.7,2.8835291479415632,0.030846159074270102,-0.026011693888615184,-0.043058900012103885,0.9987338599000197
9.05553197951999,0.0787687324844294,0.019517274799621,0.7,2.8835291479410574,0.030846159074270123,-0.026011693888615184,-0.043058900012103885,0.9987338599000202
8.836136855600357,-0.0405057010103239,0.01719552210098075,0.7,2.883529147941816,0.03084615907427011,-0.026011693888615156,-0.043058900012103773,0.9987338599000195
8.995678087147853,-0.09741527906871673,-0.056403146012397216,0.7,2.8835291479408047,0.03084615907427011,-0.026011693888615156,-0.043058900012103773,0.9987338599000204
8.879353920063075,0.0205818836376514,-0.007490617583680529,0.7,2.8835291479413105,0.03084615907427013,-0.026011693888615156,-0.043058900012103996,0.99873385990002
9.057848182264411,-0.09722693048793064,-0.007220508414939292,0.7,2.8835291479415632,0.030846159074270112,-0.02601169388861517,-0.043058900012103885,0.9987338599000197
8.938676952089299,0.07950652819450371,-0.007612029851489907,0.7,2.8835291479410574,0.030846159074270112,-0.026011693888615156,-0.04305890001210422,0.9987338599000202
8.996409838839536,-0.13512005438850325,-0.020769504020760138,0.7,2.8835291479408047,0.03084615907427011,-0.026011693888615142,-0.04305890001210433,0.9987338599000204
8.783852754806226,0.037439630364061297,-0.040952750678935536,0.7,2.8835291479413105,0.03084615907427011,-0.026011693888615156,-0.04305890001210411,0.99873385990002
9.10971023476517,-0.09956485871017162,-0.007810606026650724,0.7,2.8835291479413105,0.030846159074270105,-0.026011693888615198,-0.04305890001210422,0.99873385990002
8.879119366993985,0.07950226770542505,-0.007327454793542373,0.7,2.8835291479410574,0.030846159074270112,-0.026011693888615142,-0.04305890001210411,0.9987338599000202
8.772909397278791,-0.12230116874351603,-0.05440347760902489,0.7,2.88352914794169,0.030846159074270074,-0.026011693888615142,-0.043058900012103885,0.9987338599000196
8.990712361814989,0.1213288185186083,-0.008842950412346359,0.7,2.7284213061567093,0.02984553241398655,-0.019418074298249096,-0.04346128211898448,0.9988663851322266
8.823301164531554,-0.040535516191967304,-0.007880484918970615,0.7,2.728421306156442,0.02984553241398654,-0.01941807429824911,-0.0434612821189847,0.9988663851322268
9.092493366547279,-0.0928700765009684,-0.05224277939848395,0.7,2.7284213061567093,0.029845532413986554,-0.019418074298249093,-0.04346128211898448,0.9988663851322266
9.051892050723323,0.11396797868454937,0.017026329666916327,0.7,2.7284213061563083,0.029845532413986558,-0.019418074298249075,-0.04346128211898448,0.9988663851322269
8.932526372261064,0.01966831109614757,-0.0061216063501737935,0.7,2.728421306156575,0.029845532413986554,-0.0194180742982491,-0.043461282118984534,0.9988663851322267
8.82638808454037,-0.1394722908774058,-0.05671334015119309,0.7,2.728421306156575,0.029845532413986558,-0.019418074298249096,-0.04346128211898448,0.9988663851322267
8.781886095544692,0.08777678757577272,-0.048064955219541794,0.7,2.728421306156442,0.029845532413986547,-0.019418074298249113,-0.0434612821189847,0.9988663851322268
8.990592785458464,0.008705367455655186,0.07388763609611879,0.7,2.728421306156575,0.029845532413986558,-0.0194180742982491,-0.04346128211898448,0.9988663851322267
9.096949750681114,-0.046934460293240485,-0.05065742283092982,0.7,2.728421306156575,0.029845532413986554,-0.0194180742982491,-0.043461282118984534,0.9988663851322267
8.86634466377771,-0.09438035885875638,-0.05595999714651732,0.7,2.7284213061567093,0.029845532413986558,-0.019418074298249093,-0.04346128211898459,0.9988663851322266
8.874293915026001,-0.09052495559273743,0.020879535313638065,0.7,2.7284213061567093,0.029845532413986558,-0.019418074298249106,-0.043461282118984534,0.9988663851322266
8.872676664309356,0.07869771929842136,-0.005896557476009083,0.7,2.728421306156442,0.02984553241398655,-0.019418074298249103,-0.043461282118984645,0.9988663851322268
8.818903495859848,0.09469337761044877,-0.05224197437516908,0.7,2.7284213061563083,0.02984553241398655,-0.019418074298249113,-0.04346128211898459,0.9988663851322269
8.834788982135809,0.02326373980302195,0.018056921919216505,0.7,2.728421306156442,0.029845532413986558,-0.019418074298249106,-0.043461282118984534,0.9988663851322268
9.051262983715294,0.019817496355588812,-0.0055921060723032176,0.7,2.728421306156442,0.029845532413986554,-0.019418074298249103,-0.04346128211898459,0.9988663851322268
8.87360003609799,0.11379983942037655,0.016424544295403052,0.7,2.728421306156843,0.02984553241398656,-0.019418074298249093,-0.04346128211898442,0.9988663851322265
9.042140455971264,0.0714532695675712,-0.05110403823990225,0.7,2.728421306156442,0.029845532413986558,-0.019418074298249106,-0.043461282118984534,0.9988663851322268
9.051126609627422,0.0786287080407465,-0.005901482800899142,0.7,2.7284213061561746,0.029845532413986554,-0.019418074298249093,-0.043461282118984534,0.998866385132227
9.039940922143167,-0.13615335524424815,-0.05010393517038858,0.7,2.7284213061567093,0.029845532413986558,-0.019418074298249093,-0.04346128211898442,0.9988663851322266
9.099947431707342,0.11383520195310858,0.016734452721418637,0.7,2.728421306156442,0.02984553241398655,-0.0194180742982491,-0.04346128211898459,0.9988663851322268
8.819575103088463,0.08045701539627055,-0.006649339702240476,0.7,2.728421306156575,0.029845532413986558,-0.019418074298249096,-0.04346128211898448,0.9988663851322267
8.932240614212317,0.07652199731406724,0.023033522222659343,0.7,2.728421306156843,0.02984553241398656,-0.0194180742982491,-0.04346128211898448,0.9988663851322265
9.087772880348178,0.01868922756620094,0.01770676597609651,0.7,2.7284213061567093,0.02984553241398655,-0.0194180742982491,-0.04346128211898448,0.9988663851322266
8.826973501056438,0.11331491337994386,0.016412248397102987,0.7,2.728421306156575,0.029845532413986554,-0.0194180742982491,-0.043461282118984534,0.9988663851322267
8.851990399345693,-0.14282464236396183,-0.05485792170431257,0.7,2.728421306156442,0.029845532413986558,-0.0194180742982491,-0.04346128211898448,0.9988663851322268
8.932370685719013,0.122143691942436,-0.009664607737140556,0.7,2.7284213061567093,0.029845532413986558,-0.01941807429824909,-0.04346128211898437,0.9988663851322266
8.99142515775172,0.020241605810683714,0.02462305676579633,0.7,2.728421306156575,0.029845532413986554,-0.0194180742982491,-0.04346128211898459,0.9988663851322267
8.932724558771003,-0.03859894047305396,0.024764984853220352,0.7,2.728421306156575,0.029845532413986565,-0.01941807429824908,-0.04346128211898431,0.9988663851322267
9.046760932743062,-0.09209086373805807,-0.05226861307246283,0.7,2.728421306156575,0.029845532413986558,-0.019418074298249103,-0.04346128211898459,0.9988663851322267
8.872608826487957,-0.03937014211625503,-0.005930122742717695,0.7,2.728421306156843,0.02984553241398656,-0.019418074298249106,-0.043461282118984534,0.9988663851322265
8.929569070361246,0.07230403162154189,-0.056272549155169535,0.7,2.7284213061563083,0.02984553241398655,-0.01941807429824913,-0.0434612821189847,0.9988663851322269
8.932464372089678,-0.038933986426889236,-0.006035951101906088,0.7,2.7284213061567093,0.02984553241398656,-0.019418074298249086,-0.04346128211898437,0.9988663851322266
9.049715678238718,0.018930190029361728,0.022413176563030716,0.7,2.728421306156575,0.029845532413986565,-0.019418074298249082,-0.04346128211898437,0.9988663851322267
8.833422519061731,-0.04150339196938585,0.019013413009721765,0.7,2.728421306156575,0.02984553241398656,-0.019418074298249096,-0.04346128211898448,0.9988663851322267
8.993610811446484,0.11334431945250632,0.017437855145576,0.7,2.728421306156575,0.029845532413986558,-0.0194180742982491,-0.04346128211898448,0.9988663851322267
8.990908161752396,0.07709770461276269,0.023302372853024615,0.7,2.728421306156575,0.029845532413986558,-0.019418074298249093,-0.04346128211898448,0.9988663851322267
9.105204165864055,-0.09921455072999268,-0.0062136624133506315,0.7,2.7284213061567093,0.029845532413986558,-0.019418074298249093,-0.043461282118984534,0.9988663851322266
9.053322246593988,0.13870804570254966,-0.05269141734518633,0.7,2.7284213061567093,0.029845532413986554,-0.0194180742982491,-0.043461282118984534,0.9988663851322266
8.813462729153715,0.1216166639500845,-0.008060292729373288,0.7,2.728421306156442,0.02984553241398655,-0.01941807429824912,-0.0434612821189847,0.9988663851322268
8.991739627116706,-0.09732984102619185,-0.006666366740261928,0.7,2.7284213061567093,0.029845532413986565,-0.01941807429824909,-0.04346128211898442,0.9988663851322266
9.103001259820328,0.08155862423595649,-0.0067352319061888205,0.7,2.7284213061567093,0.02984553241398656,-0.019418074298249082,-0.04346128211898442,0.9988663851322266
8.934776335054272,-0.09496615759732832,-0.05583104477018203,0.7,2.728421306156575,0.02984553241398655,-0.019418074298249093,-0.043461282118984534,0.9988663851322267
8.880737695599706,0.11930460482490102,-0.050548023735575126,0.7,2.728421306156575,0.02984553241398655,-0.0194180742982491,-0.043461282118984534,0.9988663851322267
9.149926897153854,-0.13659903076104632,-0.021158145112783164,0.7,2.7284213061567093,0.029845532413986558,-0.0194180742982491,-0.04346128211898448,0.9988663851322266
8.929882631168892,0.02175100837618281,-0.054516422077471725,0.7,2.7284213061567093,0.02984553241398655,-0.019418074298249103,-0.04346128211898448,0.9988663851322266
8.772314940985416,-0.13679941970500992,-0.019288380173178913,0.7,2.728421306156442,0.029845532413986558,-0.01941807429824911,-0.043461282118984534,0.9988663851322268
8.932795543858356,0.018976743085325234,0.024885829206792564,0.7,2.7284213061567093,0.02984553241398655,-0.019418074298249103,-0.043461282118984534,0.9988663851322266
8.833896192182047,-0.07512236386879446,-0.049996171714576515,0.7,2.728421306156442,0.02984553241398655,-0.01941807429824912,-0.0434612821189847,0.9988663851322268
9.046647342606418,-0.03545978339755007,-0.05352715002270422,0.7,2.7284213061567093,0.02984553241398654,-0.019418074298249124,-0.0434612821189847,0.9988663851322266
8.932449755398986,-0.09719738174284809,-0.006265051205409345,0.7,2.728421306156442,0.029845532413986558,-0.019418074298249103,-0.043461282118984534,0.9988663851322268
8.879667270036393,-0.03955507893886572,0.022620195636204567,0.7,2.0717271982256724,0.03022209919329565,-0.006020366149955899,-0.035645754084304176,0.9993463540770947
9.106326094093713,0.0806171479763374,-0.0074915488209296305,0.7,2.0717271982258483,0.030222099193295646,-0.0060203661499559,-0.035645754084304065,0.9993463540770946
8.93872428881209,0.1134902781352591,0.016620165837575345,0.7,2.0717271982256724,0.030222099193295653,-0.006020366149955891,-0.035645754084304176,0.9993463540770947
8.781599076834686,-0.11319110605489509,-0.01718320800074603,0.7,2.071727198225496,0.030222099193295646,-0.0060203661499559,-0.035645754084304065,0.9993463540770948
8.994541013295066,0.11845822259443028,-0.04982397617345211,0.7,2.0717271982258483,0.030222099193295653,-0.006020366149955895,-0.03564575408430423,0.9993463540770946
8.938584764069862,-0.039638031991607335,-0.006351527131706666,0.7,2.0717271982258483,0.03022209919329565,-0.006020366149955896,-0.035645754084304176,0.9993463540770946
9.048229660305514,0.12906285374962778,-0.05760042250007033,0.7,2.071727198225496,0.03022209919329565,-0.0060203661499559,-0.035645754084304065,0.9993463540770948
8.993032008445487,0.024903105577590717,0.08371211730035256,0.7,2.0717271982256724,0.030222099193295642,-0.006020366149955905,-0.03564575408430401,0.9993463540770947
9.10162832992076,0.02019369891713778,-0.009883690765160194,0.7,2.071727198225496,0.030222099193295656,-0.006020366149955895,-0.03564575408430415,0.9993463540770948
